Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.484,-0.015,0.312,0.327,-0.146,-0.171,0.317,-0.02,-0.932,-1.059,-0.146,0.073,0.791
0.486,-0.024,0.327,0.351,-0.151,-0.19,0.337,-0.078,-1.166,-1.235,-0.234,0.029,0.791
0.488,-0.054,0.346,0.4,-0.146,-0.229,0.371,-0.176,-1.484,-1.474,-0.381,-0.054,0.776
0.49,-0.054,0.425,0.478,-0.185,-0.268,0.449,-0.288,-1.781,-1.732,-0.551,-0.142,0.771
0.492,-0.049,0.551,0.6,-0.249,-0.327,0.576,-0.381,-1.986,-1.928,-0.698,-0.22,0.786
0.494,-0.098,0.669,0.766,-0.283,-0.434,0.717,-0.468,-2.167,-2.089,-0.839,-0.337,0.761
0.496,-0.127,0.786,0.913,-0.327,-0.522,0.849,-0.581,-2.357,-2.269,-0.991,-0.454,0.703
0.498,-0.098,0.883,0.981,-0.39,-0.542,0.932,-0.698,-2.523,-2.425,-1.103,-0.522,0.693
0.5,-0.054,0.859,0.913,-0.4,-0.483,0.883,-0.8,-2.591,-2.503,-1.157,-0.556,0.669
0.502,-0.024,0.649,0.673,-0.312,-0.351,0.659,-0.893,-2.611,-2.533,-1.2,-0.644,0.527
0.504,0.015,0.342,0.327,-0.176,-0.156,0.332,-0.971,-2.572,-2.523,-1.24,-0.766,0.264
0.506,0.059,0.01,-0.049,-0.034,0.054,-0.02,-0.991,-2.416,-2.435,-1.24,-0.888,-0.049
0.508,0.122,-0.2,-0.322,0.039,0.22,-0.264,-0.991,-2.22,-2.313,-1.249,-1.044,-0.386
0.51,0.215,-0.224,-0.439,0.005,0.327,-0.332,-1.069,-2.113,-2.25,-1.308,-1.2,-0.63
0.512,0.254,-0.181,-0.434,-0.034,0.342,-0.307,-1.186,-2.084,-2.245,-1.386,-1.327,-0.761
0.514,0.268,-0.19,-0.459,-0.039,0.361,-0.327,-1.264,-2.045,-2.216,-1.425,-1.401,-0.815
0.516,0.351,-0.19,-0.542,-0.078,0.444,-0.366,-1.279,-1.937,-2.133,-1.415,-1.425,-0.83
0.518,0.42,-0.195,-0.615,-0.112,0.517,-0.405,-1.269,-1.786,-2.001,-1.357,-1.415,-0.83
0.52,0.39,-0.224,-0.615,-0.083,0.503,-0.42,-1.196,-1.566,-1.786,-1.215,-1.322,-0.776
0.522,0.361,-0.21,-0.571,-0.073,0.464,-0.39,-1.035,-1.269,-1.488,-0.986,-1.132,-0.649
0.524,0.332,-0.176,-0.508,-0.078,0.42,-0.342,-0.854,-0.961,-1.176,-0.727,-0.927,-0.517
0.526,0.268,-0.176,-0.444,-0.044,0.356,-0.312,-0.693,-0.722,-0.947,-0.532,-0.747,-0.4
0.528,0.2,-0.2,-0.4,0.0,0.298,-0.303,-0.576,-0.561,-0.766,-0.366,-0.605,-0.303
0.53,0.161,-0.171,-0.332,0.005,0.244,-0.254,-0.473,-0.39,-0.605,-0.22,-0.483,-0.22
0.532,0.166,-0.137,-0.303,-0.015,0.234,-0.22,-0.351,-0.234,-0.464,-0.098,-0.39,-0.151
0.534,0.181,-0.132,-0.312,-0.024,0.244,-0.224,-0.259,-0.112,-0.351,-0.024,-0.332,-0.107
0.536,0.142,-0.142,-0.283,0.0,0.21,-0.215,-0.205,-0.024,-0.273,0.024,-0.303,-0.093
0.538,0.063,-0.146,-0.21,0.044,0.137,-0.181,-0.146,0.054,-0.185,0.083,-0.273,-0.068
0.54,0.015,-0.122,-0.137,0.054,0.073,-0.132,-0.083,0.146,-0.093,0.142,-0.21,-0.01
0.542,-0.01,-0.102,-0.093,0.059,0.039,-0.098,-0.049,0.21,-0.034,0.176,-0.156,0.039
0.544,-0.015,-0.122,-0.107,0.068,0.044,-0.117,-0.039,0.22,-0.02,0.185,-0.146,0.034
0.546,-0.01,-0.151,-0.142,0.083,0.063,-0.146,-0.02,0.239,0.0,0.21,-0.132,0.024
0.548,-0.029,-0.142,-0.112,0.088,0.039,-0.127,0.005,0.234,0.01,0.239,-0.107,0.044
0.55,-0.015,-0.098,-0.083,0.059,0.034,-0.093,-0.005,0.224,0.005,0.239,-0.098,0.059
0.552,0.024,-0.054,-0.078,0.015,0.049,-0.068,-0.01,0.22,0.0,0.244,-0.088,0.063
0.554,0.044,-0.034,-0.078,-0.005,0.059,-0.059,-0.01,0.234,0.02,0.254,-0.073,0.068
0.556,0.034,-0.029,-0.063,0.0,0.049,-0.049,0.005,0.244,0.02,0.249,-0.073,0.059
0.558,0.005,-0.034,-0.039,0.015,0.02,-0.039,0.01,0.249,0.01,0.229,-0.093,0.049
0.56,-0.015,-0.083,-0.068,0.049,0.024,-0.078,0.015,0.264,0.01,0.2,-0.122,0.049
0.562,-0.005,-0.102,-0.098,0.054,0.044,-0.102,0.034,0.278,0.02,0.181,-0.132,0.054
0.564,0.0,-0.098,-0.098,0.049,0.049,-0.098,0.049,0.298,0.039,0.205,-0.107,0.078
0.566,0.0,-0.093,-0.093,0.049,0.044,-0.093,0.059,0.303,0.059,0.22,-0.098,0.098
0.568,-0.01,-0.098,-0.088,0.054,0.039,-0.093,0.063,0.303,0.068,0.229,-0.083,0.107
0.57,-0.01,-0.093,-0.083,0.054,0.034,-0.088,0.063,0.298,0.068,0.234,-0.063,0.127
0.572,-0.024,-0.078,-0.054,0.054,0.015,-0.068,0.063,0.278,0.054,0.234,-0.059,0.137
0.574,-0.029,-0.073,-0.044,0.054,0.005,-0.059,0.063,0.288,0.054,0.244,-0.049,0.146
0.576,-0.034,-0.073,-0.039,0.054,0.0,-0.059,0.063,0.293,0.054,0.249,-0.039,0.146
0.578,-0.034,-0.088,-0.054,0.063,0.01,-0.073,0.063,0.298,0.049,0.249,-0.049,0.142
0.58,-0.02,-0.083,-0.063,0.054,0.02,-0.073,0.059,0.303,0.059,0.234,-0.059,0.132
0.582,-0.02,-0.068,-0.049,0.044,0.015,-0.059,0.063,0.307,0.073,0.229,-0.068,0.132
0.584,-0.015,-0.068,-0.054,0.044,0.02,-0.063,0.068,0.307,0.083,0.229,-0.073,0.127
0.586,0.0,-0.073,-0.073,0.039,0.034,-0.073,0.068,0.307,0.093,0.229,-0.078,0.127
0.588,0.0,-0.063,-0.063,0.034,0.029,-0.063,0.068,0.307,0.088,0.239,-0.078,0.117
0.59,-0.015,-0.063,-0.049,0.039,0.015,-0.059,0.068,0.307,0.093,0.239,-0.068,0.122
0.592,-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.073,0.307,0.093,0.244,-0.063,0.122
0.594,-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.073,0.307,0.088,0.244,-0.063,0.132
0.596,-0.02,-0.044,-0.024,0.034,0.0,-0.034,0.083,0.307,0.093,0.249,-0.063,0.132
0.598,-0.02,-0.054,-0.034,0.039,0.005,-0.044,0.083,0.312,0.093,0.249,-0.068,0.132
0.6,0.0,-0.063,-0.063,0.034,0.029,-0.063,0.083,0.312,0.102,0.244,-0.068,0.132
0.602,0.005,-0.059,-0.063,0.029,0.034,-0.063,0.083,0.317,0.122,0.229,-0.068,0.132
0.604,0.01,-0.059,-0.068,0.024,0.039,-0.063,0.073,0.317,0.117,0.224,-0.083,0.122
0.606,0.005,-0.063,-0.068,0.029,0.034,-0.068,0.078,0.317,0.117,0.22,-0.078,0.127
0.608,0.01,-0.063,-0.073,0.029,0.039,-0.068,0.078,0.322,0.122,0.22,-0.068,0.132
0.61,0.01,-0.063,-0.073,0.029,0.039,-0.068,0.078,0.322,0.122,0.224,-0.068,0.132
0.612,0.01,-0.068,-0.078,0.029,0.044,-0.073,0.078,0.332,0.122,0.234,-0.068,0.127
0.614,0.01,-0.073,-0.083,0.034,0.044,-0.078,0.078,0.332,0.122,0.239,-0.078,0.132
0.616,0.01,-0.078,-0.088,0.034,0.049,-0.083,0.088,0.337,0.142,0.239,-0.068,0.132
0.618,0.01,-0.083,-0.093,0.039,0.049,-0.088,0.093,0.342,0.156,0.244,-0.068,0.132
0.62,0.0,-0.068,-0.068,0.034,0.034,-0.068,0.083,0.346,0.161,0.244,-0.068,0.146
0.622,-0.015,-0.059,-0.044,0.039,0.015,-0.054,0.078,0.356,0.166,0.239,-0.068,0.146
0.624,-0.029,-0.044,-0.015,0.039,-0.01,-0.029,0.078,0.361,0.176,0.244,-0.068,0.132
0.626,-0.039,-0.034,0.005,0.039,-0.024,-0.015,0.088,0.366,0.176,0.249,-0.068,0.132
0.628,-0.029,-0.044,-0.015,0.039,-0.01,-0.029,0.098,0.361,0.176,0.244,-0.063,0.122
0.63,-0.024,-0.049,-0.024,0.039,0.0,-0.039,0.098,0.361,0.176,0.234,-0.073,0.127
0.632,-0.024,-0.059,-0.034,0.044,0.005,-0.049,0.098,0.366,0.176,0.229,-0.068,0.132
0.634,-0.024,-0.063,-0.039,0.044,0.005,-0.054,0.102,0.371,0.19,0.224,-0.088,0.132
0.636,-0.02,-0.078,-0.059,0.049,0.02,-0.068,0.098,0.386,0.215,0.239,-0.078,0.142
0.638,0.0,-0.093,-0.093,0.049,0.044,-0.093,0.112,0.395,0.224,0.254,-0.073,0.151
0.64,0.015,-0.098,-0.112,0.044,0.063,-0.107,0.112,0.41,0.244,0.268,-0.063,0.151
0.642,0.005,-0.098,-0.102,0.049,0.054,-0.102,0.112,0.42,0.244,0.273,-0.059,0.151
0.644,-0.01,-0.078,-0.068,0.044,0.029,-0.073,0.122,0.42,0.264,0.273,-0.054,0.146
0.646,-0.01,-0.059,-0.049,0.034,0.02,-0.054,0.122,0.429,0.264,0.278,-0.049,0.146
0.648,-0.01,-0.039,-0.029,0.024,0.01,-0.034,0.122,0.434,0.273,0.298,-0.049,0.146
0.65,-0.005,-0.029,-0.024,0.02,0.01,-0.029,0.127,0.439,0.288,0.303,-0.044,0.146
0.652,0.005,-0.034,-0.039,0.015,0.02,-0.039,0.127,0.454,0.293,0.298,-0.063,0.137
0.654,0.005,-0.034,-0.039,0.015,0.02,-0.039,0.132,0.464,0.303,0.283,-0.073,0.132
0.656,-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.137,0.473,0.303,0.283,-0.083,0.127
0.658,-0.02,-0.02,0.0,0.02,-0.01,-0.01,0.137,0.483,0.312,0.283,-0.083,0.122
0.66,0.0,-0.01,-0.01,0.005,0.005,-0.01,0.151,0.503,0.332,0.298,-0.063,0.132
0.662,0.0,-0.015,-0.015,0.01,0.005,-0.015,0.161,0.522,0.361,0.307,-0.059,0.137
0.664,-0.01,-0.015,-0.005,0.015,-0.005,-0.01,0.166,0.537,0.376,0.317,-0.049,0.142
0.666,-0.01,-0.024,-0.015,0.02,0.0,-0.02,0.171,0.537,0.386,0.332,-0.029,0.146
0.668,-0.005,-0.044,-0.039,0.024,0.015,-0.044,0.171,0.556,0.395,0.337,-0.034,0.156
0.67,-0.015,-0.034,-0.02,0.024,0.0,-0.029,0.176,0.576,0.405,0.346,-0.034,0.156
0.672,-0.015,-0.044,-0.029,0.029,0.005,-0.039,0.19,0.595,0.42,0.366,-0.029,0.156
0.674,-0.024,-0.054,-0.029,0.039,0.0,-0.044,0.195,0.61,0.429,0.366,-0.034,0.156
0.676,-0.024,-0.039,-0.015,0.034,-0.005,-0.029,0.215,0.634,0.459,0.376,-0.029,0.146
0.678,-0.034,-0.034,0.0,0.034,-0.02,-0.02,0.22,0.649,0.478,0.386,-0.024,0.142
0.68,-0.044,-0.034,0.01,0.039,-0.029,-0.015,0.22,0.659,0.498,0.405,-0.015,0.137
0.682,-0.044,-0.034,0.01,0.039,-0.029,-0.015,0.234,0.678,0.527,0.41,-0.005,0.137
0.684,-0.02,-0.02,0.0,0.02,-0.01,-0.01,0.224,0.698,0.527,0.405,-0.015,0.127
0.686,0.01,-0.015,-0.024,0.005,0.015,-0.02,0.239,0.712,0.537,0.4,-0.015,0.132
0.688,0.015,-0.01,-0.024,0.0,0.02,-0.02,0.249,0.737,0.556,0.415,-0.015,0.132
0.69,0.01,0.005,-0.005,-0.005,0.005,0.0,0.264,0.747,0.571,0.415,-0.024,0.132
0.692,0.01,0.0,-0.01,-0.005,0.01,-0.005,0.273,0.776,0.6,0.439,-0.024,0.117
0.694,0.01,-0.005,-0.015,0.0,0.01,-0.01,0.273,0.791,0.61,0.439,-0.015,0.112
0.696,0.015,-0.01,-0.024,0.0,0.02,-0.02,0.278,0.81,0.63,0.439,-0.01,0.107
0.698,0.029,-0.015,-0.044,-0.005,0.034,-0.029,0.283,0.839,0.654,0.449,-0.015,0.102
0.7,0.005,0.01,0.005,-0.005,0.0,0.005,0.312,0.859,0.673,0.468,-0.01,0.107
0.702,-0.005,0.015,0.02,-0.005,-0.015,0.015,0.327,0.883,0.703,0.483,0.01,0.112
0.704,-0.01,0.02,0.029,-0.005,-0.02,0.024,0.342,0.908,0.732,0.498,0.024,0.107
0.706,-0.024,0.015,0.039,0.005,-0.034,0.024,0.351,0.932,0.747,0.517,0.034,0.112
0.708,-0.029,0.015,0.044,0.01,-0.039,0.029,0.376,0.966,0.766,0.532,0.029,0.107
0.71,-0.034,0.015,0.049,0.01,-0.044,0.029,0.386,0.991,0.791,0.537,0.029,0.112
0.712,-0.044,0.024,0.068,0.01,-0.059,0.044,0.395,1.015,0.815,0.547,0.029,0.122
0.714,-0.049,0.024,0.073,0.015,-0.063,0.049,0.41,1.039,0.834,0.561,0.034,0.127
0.716,-0.039,0.034,0.073,0.005,-0.059,0.054,0.41,1.044,0.844,0.561,0.024,0.122
0.718,-0.029,0.039,0.068,-0.005,-0.049,0.054,0.41,1.054,0.859,0.566,0.024,0.112
0.72,-0.02,0.039,0.059,-0.01,-0.039,0.049,0.405,1.064,0.869,0.566,0.024,0.102
0.722,-0.005,0.049,0.054,-0.02,-0.029,0.049,0.41,1.069,0.878,0.566,0.024,0.088
0.724,-0.01,0.044,0.054,-0.015,-0.034,0.049,0.42,1.088,0.878,0.561,0.015,0.078
0.726,-0.034,0.034,0.068,0.0,-0.054,0.049,0.429,1.098,0.893,0.576,0.02,0.078
0.728,-0.059,0.024,0.083,0.02,-0.073,0.054,0.444,1.113,0.917,0.576,0.02,0.078
0.73,-0.068,0.02,0.088,0.024,-0.078,0.054,0.454,1.118,0.942,0.571,0.015,0.083
0.732,-0.068,0.034,0.102,0.02,-0.088,0.068,0.449,1.113,0.952,0.581,0.01,0.078
0.734,-0.059,0.044,0.102,0.01,-0.083,0.073,0.454,1.113,0.947,0.581,0.01,0.083
0.736,-0.039,0.059,0.098,-0.01,-0.068,0.078,0.454,1.113,0.937,0.59,0.015,0.088
0.738,-0.029,0.073,0.102,-0.02,-0.068,0.088,0.454,1.108,0.922,0.59,0.024,0.088
0.74,-0.029,0.059,0.088,-0.015,-0.059,0.073,0.454,1.103,0.927,0.566,0.02,0.083
0.742,-0.034,0.063,0.098,-0.015,-0.068,0.078,0.454,1.098,0.917,0.566,0.0,0.078
0.744,-0.044,0.059,0.102,-0.005,-0.073,0.078,0.449,1.083,0.922,0.542,-0.02,0.063
0.746,-0.054,0.054,0.107,0.0,-0.083,0.078,0.449,1.059,0.917,0.527,-0.029,0.059
0.748,-0.063,0.054,0.117,0.005,-0.093,0.083,0.439,1.049,0.903,0.512,-0.034,0.059
0.75,-0.059,0.063,0.122,0.0,-0.093,0.093,0.434,1.03,0.893,0.508,-0.039,0.063
0.752,-0.059,0.063,0.122,0.0,-0.093,0.093,0.429,1.005,0.869,0.503,-0.044,0.068
0.754,-0.078,0.063,0.142,0.01,-0.112,0.102,0.425,0.976,0.839,0.488,-0.049,0.073
0.756,-0.063,0.083,0.146,-0.01,-0.107,0.112,0.405,0.947,0.815,0.473,-0.049,0.068
0.758,-0.054,0.102,0.156,-0.024,-0.107,0.127,0.39,0.913,0.791,0.454,-0.068,0.063
0.76,-0.044,0.112,0.156,-0.034,-0.102,0.132,0.366,0.878,0.761,0.444,-0.068,0.073
0.762,-0.039,0.122,0.161,-0.039,-0.102,0.142,0.342,0.839,0.742,0.429,-0.078,0.068
0.764,-0.049,0.102,0.151,-0.024,-0.102,0.127,0.332,0.786,0.698,0.4,-0.107,0.078
0.766,-0.054,0.093,0.146,-0.02,-0.102,0.117,0.317,0.737,0.664,0.376,-0.122,0.078
0.768,-0.054,0.083,0.137,-0.015,-0.098,0.107,0.293,0.698,0.634,0.351,-0.127,0.078
0.77,-0.059,0.073,0.132,-0.005,-0.098,0.102,0.283,0.649,0.595,0.317,-0.142,0.078
0.772,-0.068,0.083,0.151,-0.005,-0.112,0.117,0.259,0.595,0.551,0.288,-0.161,0.063
0.774,-0.073,0.098,0.171,-0.01,-0.122,0.132,0.239,0.551,0.503,0.259,-0.166,0.059
0.776,-0.078,0.107,0.185,-0.015,-0.132,0.146,0.229,0.517,0.454,0.229,-0.181,0.054
0.778,-0.078,0.122,0.2,-0.02,-0.142,0.161,0.215,0.473,0.41,0.21,-0.2,0.049
0.78,-0.078,0.107,0.185,-0.015,-0.132,0.146,0.19,0.434,0.39,0.185,-0.21,0.049
0.782,-0.078,0.088,0.166,-0.005,-0.122,0.127,0.161,0.395,0.351,0.166,-0.239,0.049
0.784,-0.068,0.078,0.146,-0.005,-0.107,0.112,0.146,0.356,0.327,0.146,-0.264,0.044
0.786,-0.059,0.073,0.132,-0.005,-0.098,0.102,0.127,0.332,0.317,0.137,-0.273,0.044
0.788,-0.059,0.073,0.132,-0.005,-0.098,0.102,0.117,0.307,0.303,0.132,-0.273,0.054
0.79,-0.059,0.073,0.132,-0.005,-0.098,0.102,0.102,0.273,0.264,0.102,-0.278,0.049
0.792,-0.034,0.073,0.107,-0.02,-0.073,0.088,0.078,0.244,0.224,0.088,-0.288,0.044
0.794,-0.044,0.068,0.112,-0.01,-0.078,0.088,0.068,0.215,0.185,0.063,-0.293,0.039
0.796,-0.054,0.078,0.132,-0.01,-0.093,0.102,0.059,0.21,0.176,0.054,-0.298,0.02
0.798,-0.059,0.083,0.142,-0.01,-0.102,0.112,0.054,0.19,0.166,0.054,-0.298,0.02
0.8,-0.063,0.088,0.151,-0.01,-0.107,0.117,0.054,0.171,0.156,0.059,-0.303,0.029
0.802,-0.068,0.093,0.161,-0.01,-0.117,0.127,0.044,0.161,0.151,0.044,-0.312,0.02
0.804,-0.059,0.073,0.132,-0.005,-0.098,0.102,0.034,0.146,0.142,0.044,-0.317,0.02
0.806,-0.059,0.063,0.122,0.0,-0.093,0.093,0.029,0.132,0.127,0.039,-0.327,0.02
0.808,-0.059,0.059,0.117,0.0,-0.088,0.088,0.029,0.132,0.122,0.034,-0.327,0.029
0.81,-0.059,0.059,0.117,0.0,-0.088,0.088,0.024,0.132,0.117,0.029,-0.322,0.029
0.812,-0.044,0.044,0.088,0.0,-0.068,0.063,0.024,0.112,0.112,0.02,-0.327,0.024
0.814,-0.049,0.029,0.078,0.01,-0.063,0.054,0.02,0.093,0.102,0.015,-0.327,0.015
0.816,-0.044,0.024,0.068,0.01,-0.059,0.044,0.015,0.083,0.088,0.01,-0.332,0.01
0.818,-0.034,0.024,0.059,0.005,-0.049,0.039,0.01,0.078,0.083,0.01,-0.337,0.01
0.82,-0.034,0.039,0.073,0.0,-0.054,0.054,0.0,0.059,0.083,0.01,-0.337,0.01
0.822,-0.024,0.059,0.083,-0.015,-0.054,0.068,-0.01,0.049,0.073,0.01,-0.337,0.01
0.824,-0.015,0.073,0.088,-0.029,-0.054,0.078,-0.02,0.039,0.068,0.01,-0.337,0.0
0.826,-0.01,0.078,0.088,-0.034,-0.049,0.083,-0.029,0.039,0.068,0.01,-0.337,0.0
0.828,-0.015,0.068,0.083,-0.024,-0.049,0.073,-0.02,0.044,0.059,0.0,-0.346,-0.01
0.83,-0.015,0.063,0.078,-0.024,-0.049,0.068,-0.02,0.044,0.059,0.0,-0.342,-0.01
0.832,-0.029,0.059,0.088,-0.015,-0.059,0.073,-0.024,0.044,0.063,-0.01,-0.337,-0.01
0.834,-0.039,0.049,0.088,-0.005,-0.063,0.068,-0.024,0.034,0.068,-0.01,-0.337,0.0
0.836,-0.039,0.039,0.078,0.0,-0.059,0.059,-0.034,0.044,0.073,-0.015,-0.346,-0.005
0.838,-0.044,0.039,0.083,0.005,-0.063,0.059,-0.034,0.044,0.073,-0.015,-0.356,-0.01
0.84,-0.044,0.044,0.088,0.0,-0.068,0.063,-0.034,0.044,0.073,-0.01,-0.356,-0.02
0.842,-0.039,0.049,0.088,-0.005,-0.063,0.068,-0.034,0.044,0.073,0.0,-0.356,-0.024
0.844,-0.034,0.059,0.093,-0.01,-0.063,0.073,-0.034,0.039,0.063,-0.005,-0.346,-0.015
0.846,-0.039,0.059,0.098,-0.01,-0.068,0.078,-0.034,0.034,0.059,-0.005,-0.346,-0.01
0.848,-0.034,0.068,0.102,-0.015,-0.068,0.083,-0.034,0.029,0.068,-0.005,-0.351,-0.01
0.85,-0.02,0.078,0.098,-0.029,-0.059,0.088,-0.039,0.024,0.068,-0.01,-0.351,-0.005
0.852,-0.039,0.049,0.088,-0.005,-0.063,0.068,-0.034,0.039,0.073,-0.015,-0.342,0.0
0.854,-0.044,0.024,0.068,0.01,-0.059,0.044,-0.029,0.044,0.078,-0.01,-0.332,0.005
0.856,-0.039,0.005,0.044,0.02,-0.044,0.024,-0.024,0.049,0.078,0.0,-0.327,0.01
0.858,-0.044,-0.015,0.029,0.029,-0.039,0.005,-0.02,0.044,0.083,0.024,-0.322,0.015
0.86,-0.039,0.005,0.044,0.02,-0.044,0.024,-0.034,0.034,0.068,0.005,-0.342,-0.005
0.862,-0.024,0.02,0.044,0.005,-0.034,0.029,-0.039,0.034,0.073,-0.005,-0.351,-0.015
0.864,-0.005,0.029,0.034,-0.01,-0.02,0.029,-0.044,0.024,0.068,-0.02,-0.361,-0.024
0.866,0.01,0.044,0.034,-0.024,-0.015,0.039,-0.054,0.024,0.063,-0.034,-0.371,-0.034
0.868,0.0,0.054,0.054,-0.024,-0.029,0.054,-0.044,0.029,0.068,-0.02,-0.361,-0.02
0.87,-0.02,0.063,0.083,-0.02,-0.054,0.073,-0.044,0.024,0.078,-0.015,-0.356,-0.015
0.872,-0.02,0.054,0.073,-0.015,-0.049,0.063,-0.044,0.02,0.083,-0.005,-0.342,-0.01
0.874,-0.02,0.054,0.073,-0.015,-0.049,0.063,-0.044,0.024,0.078,0.02,-0.317,-0.005
0.876,-0.02,0.044,0.063,-0.01,-0.044,0.054,-0.039,0.034,0.088,0.01,-0.327,-0.01
0.878,-0.02,0.044,0.063,-0.01,-0.044,0.054,-0.034,0.039,0.098,0.005,-0.327,-0.015
0.88,-0.02,0.039,0.059,-0.01,-0.039,0.049,-0.024,0.044,0.102,0.005,-0.322,-0.02
0.882,-0.015,0.029,0.044,-0.005,-0.029,0.034,-0.02,0.049,0.102,0.005,-0.317,-0.024
0.884,0.0,0.054,0.054,-0.024,-0.029,0.054,-0.02,0.049,0.102,0.015,-0.317,-0.02
0.886,0.0,0.078,0.078,-0.039,-0.039,0.078,-0.005,0.054,0.112,0.02,-0.307,-0.015
0.888,0.0,0.112,0.112,-0.054,-0.059,0.112,0.005,0.054,0.122,0.039,-0.298,-0.01
0.89,0.005,0.151,0.146,-0.078,-0.073,0.146,0.005,0.054,0.127,0.039,-0.293,-0.005
0.892,0.015,0.137,0.122,-0.073,-0.054,0.127,0.02,0.073,0.151,0.034,-0.293,0.005
0.894,0.01,0.127,0.117,-0.068,-0.054,0.122,0.029,0.083,0.156,0.039,-0.293,0.005
0.896,0.0,0.107,0.107,-0.054,-0.054,0.107,0.049,0.098,0.161,0.054,-0.288,0.005
0.898,-0.015,0.093,0.107,-0.039,-0.063,0.098,0.068,0.112,0.166,0.063,-0.278,0.005
0.9,-0.029,0.078,0.107,-0.024,-0.068,0.093,0.073,0.112,0.161,0.068,-0.273,0.01
0.902,-0.02,0.088,0.107,-0.034,-0.063,0.098,0.078,0.117,0.166,0.078,-0.268,0.02
0.904,-0.02,0.093,0.112,-0.034,-0.068,0.102,0.088,0.122,0.171,0.078,-0.268,0.02
0.906,-0.015,0.098,0.112,-0.039,-0.063,0.102,0.088,0.127,0.181,0.078,-0.273,0.015
0.908,-0.005,0.122,0.127,-0.059,-0.068,0.122,0.073,0.112,0.176,0.073,-0.278,-0.005
0.91,0.015,0.137,0.122,-0.073,-0.054,0.127,0.059,0.107,0.166,0.078,-0.283,-0.005
0.912,0.034,0.151,0.117,-0.093,-0.044,0.132,0.044,0.102,0.161,0.083,-0.288,-0.005
0.914,0.044,0.166,0.122,-0.102,-0.039,0.142,0.029,0.102,0.161,0.063,-0.293,-0.01
0.916,0.039,0.156,0.117,-0.098,-0.039,0.137,0.044,0.112,0.176,0.073,-0.283,0.0
0.918,0.029,0.142,0.112,-0.083,-0.044,0.127,0.044,0.117,0.181,0.078,-0.283,0.0
0.92,0.02,0.127,0.107,-0.073,-0.044,0.117,0.044,0.122,0.181,0.078,-0.283,0.0
0.922,0.015,0.117,0.102,-0.063,-0.044,0.107,0.044,0.132,0.181,0.078,-0.293,-0.005
0.924,0.02,0.132,0.112,-0.073,-0.049,0.122,0.039,0.122,0.166,0.068,-0.283,-0.005
0.926,0.024,0.137,0.112,-0.078,-0.044,0.122,0.034,0.112,0.166,0.063,-0.283,0.0
0.928,0.029,0.151,0.122,-0.088,-0.049,0.137,0.02,0.102,0.161,0.054,-0.288,0.0
0.93,0.034,0.166,0.132,-0.098,-0.049,0.146,0.01,0.093,0.156,0.049,-0.288,0.0
0.932,0.044,0.181,0.137,-0.112,-0.049,0.156,-0.02,0.083,0.161,0.063,-0.283,0.005
0.934,0.049,0.19,0.142,-0.117,-0.049,0.166,-0.044,0.078,0.166,0.068,-0.273,0.01
0.936,0.054,0.195,0.142,-0.122,-0.044,0.166,-0.088,0.068,0.166,0.073,-0.264,0.015
0.938,0.059,0.205,0.146,-0.132,-0.044,0.176,-0.127,0.068,0.171,0.078,-0.259,0.029
0.94,0.063,0.19,0.127,-0.127,-0.034,0.156,-0.146,0.068,0.161,0.083,-0.244,0.044
0.942,0.063,0.2,0.137,-0.132,-0.039,0.166,-0.156,0.068,0.151,0.083,-0.244,0.044
0.944,0.054,0.2,0.146,-0.127,-0.049,0.171,-0.185,0.059,0.146,0.093,-0.244,0.044
0.946,0.044,0.195,0.151,-0.117,-0.054,0.171,-0.215,0.044,0.142,0.098,-0.249,0.054
0.948,0.039,0.19,0.151,-0.112,-0.059,0.171,-0.224,0.024,0.117,0.073,-0.264,0.034
0.95,0.049,0.2,0.151,-0.122,-0.054,0.176,-0.234,0.01,0.098,0.059,-0.283,0.024
0.952,0.044,0.19,0.146,-0.117,-0.054,0.166,-0.229,-0.005,0.078,0.044,-0.298,0.015
0.954,0.044,0.185,0.142,-0.112,-0.049,0.161,-0.21,-0.02,0.063,0.024,-0.317,-0.005
0.956,0.063,0.166,0.102,-0.112,-0.02,0.132,-0.2,-0.024,0.054,0.0,-0.337,-0.029
0.958,0.078,0.151,0.073,-0.112,0.0,0.112,-0.2,-0.039,0.054,-0.015,-0.351,-0.044
0.96,0.088,0.146,0.059,-0.117,0.015,0.102,-0.215,-0.044,0.049,-0.029,-0.361,-0.054
0.962,0.098,0.146,0.049,-0.122,0.024,0.098,-0.21,-0.044,0.049,-0.054,-0.376,-0.068
0.964,0.088,0.132,0.044,-0.107,0.02,0.088,-0.195,-0.054,0.039,-0.059,-0.39,-0.083
0.966,0.088,0.122,0.034,-0.102,0.024,0.078,-0.19,-0.068,0.024,-0.068,-0.395,-0.098
0.968,0.088,0.117,0.029,-0.102,0.029,0.073,-0.185,-0.068,0.015,-0.088,-0.415,-0.102
0.97,0.078,0.107,0.029,-0.093,0.024,0.068,-0.176,-0.068,0.0,-0.098,-0.42,-0.112
0.972,0.029,0.107,0.078,-0.068,-0.024,0.093,-0.156,-0.049,0.024,-0.068,-0.4,-0.093
