Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.476,-0.005,0.068,0.073,-0.029,-0.039,0.068,0.0,-0.01,-0.063,-0.083,-0.083,-0.127
0.478,-0.005,0.073,0.078,-0.034,-0.044,0.073,-0.015,-0.015,-0.049,-0.068,-0.059,-0.112
0.48,-0.073,-0.01,0.063,0.044,-0.068,0.024,-0.044,-0.039,-0.059,-0.073,-0.068,-0.122
0.482,-0.059,0.029,0.088,0.015,-0.073,0.059,-0.029,-0.029,-0.039,-0.054,-0.024,-0.107
0.484,-0.024,0.054,0.078,-0.015,-0.054,0.063,-0.01,0.015,0.01,-0.029,-0.01,-0.102
0.486,0.0,0.044,0.044,-0.02,-0.024,0.044,0.039,0.107,0.088,0.024,-0.02,-0.102
0.488,0.054,0.063,0.01,-0.059,0.02,0.034,0.122,0.234,0.19,0.093,0.0,-0.068
0.49,0.054,0.039,-0.015,-0.044,0.034,0.01,0.161,0.342,0.283,0.137,0.02,-0.049
0.492,0.044,0.034,-0.01,-0.039,0.024,0.01,0.19,0.434,0.371,0.195,0.063,-0.024
0.494,0.015,0.029,0.015,-0.02,0.0,0.02,0.22,0.503,0.449,0.254,0.098,-0.024
0.496,0.039,0.073,0.034,-0.054,0.0,0.054,0.264,0.556,0.527,0.312,0.137,-0.015
0.498,0.049,0.098,0.049,-0.073,0.0,0.073,0.298,0.542,0.542,0.346,0.166,-0.005
0.5,0.054,0.112,0.059,-0.083,-0.005,0.083,0.273,0.415,0.459,0.332,0.171,0.01
0.502,0.049,0.176,0.127,-0.112,-0.039,0.151,0.166,0.2,0.337,0.337,0.234,0.063
0.504,0.088,0.249,0.161,-0.166,-0.039,0.205,0.054,-0.015,0.195,0.327,0.264,0.117
0.506,0.122,0.293,0.171,-0.205,-0.024,0.229,-0.088,-0.229,0.034,0.288,0.264,0.156
0.508,0.146,0.337,0.19,-0.239,-0.024,0.264,-0.278,-0.454,-0.117,0.273,0.322,0.234
0.51,0.156,0.346,0.19,-0.249,-0.02,0.268,-0.478,-0.732,-0.332,0.215,0.351,0.303
0.512,0.205,0.395,0.19,-0.298,0.005,0.293,-0.673,-1.015,-0.6,0.117,0.361,0.346
0.514,0.234,0.464,0.229,-0.346,0.0,0.346,-0.874,-1.293,-0.864,0.015,0.376,0.39
0.516,0.249,0.527,0.278,-0.386,-0.015,0.4,-1.059,-1.532,-1.078,-0.063,0.415,0.449
0.518,0.293,0.61,0.317,-0.449,-0.015,0.464,-1.191,-1.708,-1.21,-0.083,0.444,0.503
0.52,0.356,0.698,0.342,-0.527,0.005,0.517,-1.352,-1.893,-1.366,-0.122,0.488,0.566
0.522,0.39,0.791,0.4,-0.59,-0.005,0.595,-1.513,-2.103,-1.537,-0.181,0.571,0.649
0.524,0.386,0.854,0.468,-0.62,-0.044,0.659,-1.684,-2.303,-1.703,-0.229,0.59,0.712
0.526,0.41,0.883,0.473,-0.644,-0.034,0.678,-1.815,-2.46,-1.845,-0.259,0.625,0.8
0.528,0.459,0.913,0.454,-0.683,0.0,0.683,-1.947,-2.606,-1.986,-0.278,0.673,0.903
0.53,0.537,1.0,0.464,-0.766,0.034,0.732,-2.015,-2.704,-2.084,-0.288,0.752,1.025
0.532,0.581,1.03,0.449,-0.805,0.063,0.737,-2.074,-2.777,-2.181,-0.298,0.849,1.147
0.534,0.595,1.039,0.444,-0.815,0.073,0.742,-2.133,-2.865,-2.333,-0.381,0.874,1.191
0.536,0.62,1.044,0.425,-0.83,0.098,0.732,-2.167,-2.923,-2.455,-0.478,0.898,1.235
0.538,0.61,1.039,0.429,-0.825,0.088,0.732,-2.186,-2.982,-2.562,-0.571,0.893,1.254
0.54,0.61,1.025,0.415,-0.815,0.098,0.717,-2.196,-3.006,-2.655,-0.664,0.888,1.288
0.542,0.615,1.039,0.425,-0.825,0.093,0.732,-2.172,-2.991,-2.689,-0.717,0.922,1.322
0.544,0.605,1.01,0.405,-0.805,0.098,0.708,-2.133,-2.957,-2.704,-0.771,0.898,1.327
0.546,0.59,1.0,0.41,-0.795,0.088,0.703,-2.142,-2.962,-2.738,-0.839,0.849,1.332
0.548,0.581,0.996,0.415,-0.786,0.083,0.703,-2.123,-2.962,-2.782,-0.932,0.805,1.352
0.55,0.566,1.01,0.444,-0.786,0.059,0.727,-2.113,-2.977,-2.84,-1.049,0.747,1.362
0.552,0.537,1.01,0.473,-0.771,0.029,0.742,-2.094,-2.967,-2.894,-1.181,0.683,1.362
0.554,0.532,0.986,0.454,-0.756,0.039,0.717,-2.064,-2.938,-2.928,-1.327,0.586,1.342
0.556,0.493,0.937,0.444,-0.712,0.024,0.688,-2.04,-2.933,-2.977,-1.488,0.473,1.313
0.558,0.473,0.956,0.483,-0.712,-0.005,0.717,-1.991,-2.879,-2.987,-1.615,0.381,1.283
0.56,0.459,0.913,0.454,-0.683,0.0,0.683,-1.923,-2.811,-2.948,-1.688,0.307,1.259
0.562,0.464,0.888,0.425,-0.673,0.02,0.654,-1.85,-2.708,-2.865,-1.684,0.317,1.283
0.564,0.434,0.766,0.332,-0.6,0.049,0.547,-1.762,-2.591,-2.762,-1.669,0.317,1.298
0.566,0.429,0.6,0.171,-0.512,0.127,0.386,-1.654,-2.45,-2.66,-1.649,0.278,1.303
0.568,0.434,0.449,0.015,-0.439,0.21,0.229,-1.547,-2.313,-2.542,-1.596,0.288,1.322
0.57,0.415,0.307,-0.107,-0.361,0.259,0.098,-1.454,-2.196,-2.45,-1.571,0.283,1.352
0.572,0.41,0.205,-0.205,-0.307,0.307,0.0,-1.371,-2.069,-2.352,-1.527,0.303,1.396
0.574,0.41,0.127,-0.283,-0.268,0.346,-0.078,-1.283,-1.928,-2.196,-1.42,0.356,1.42
0.576,0.41,0.029,-0.381,-0.22,0.395,-0.176,-1.21,-1.796,-2.069,-1.327,0.39,1.435
0.578,0.376,-0.059,-0.434,-0.156,0.405,-0.249,-1.137,-1.674,-1.957,-1.269,0.39,1.415
0.58,0.381,-0.107,-0.488,-0.137,0.434,-0.298,-1.044,-1.532,-1.786,-1.118,0.473,1.449
0.582,0.41,-0.102,-0.512,-0.151,0.459,-0.307,-0.947,-1.376,-1.61,-0.956,0.605,1.523
0.584,0.425,-0.127,-0.551,-0.146,0.488,-0.342,-0.844,-1.244,-1.464,-0.849,0.654,1.547
0.586,0.429,-0.19,-0.62,-0.117,0.522,-0.405,-0.766,-1.113,-1.322,-0.766,0.649,1.537
0.588,0.464,-0.224,-0.688,-0.117,0.576,-0.459,-0.673,-0.981,-1.176,-0.63,0.727,1.596
0.59,0.454,-0.264,-0.717,-0.093,0.586,-0.493,-0.605,-0.878,-1.064,-0.532,0.786,1.645
0.592,0.439,-0.273,-0.712,-0.083,0.576,-0.493,-0.566,-0.8,-0.971,-0.478,0.81,1.635
0.594,0.444,-0.268,-0.712,-0.088,0.576,-0.493,-0.522,-0.722,-0.898,-0.439,0.8,1.606
0.596,0.444,-0.249,-0.693,-0.098,0.566,-0.473,-0.478,-0.659,-0.844,-0.434,0.776,1.552
0.598,0.41,-0.249,-0.659,-0.078,0.532,-0.454,-0.434,-0.576,-0.756,-0.39,0.742,1.484
0.6,0.376,-0.268,-0.644,-0.054,0.508,-0.459,-0.386,-0.517,-0.688,-0.371,0.683,1.401
0.602,0.371,-0.2,-0.571,-0.083,0.468,-0.386,-0.332,-0.454,-0.62,-0.361,0.654,1.308
0.604,0.346,-0.166,-0.512,-0.088,0.429,-0.342,-0.283,-0.4,-0.551,-0.332,0.576,1.191
0.606,0.322,-0.151,-0.473,-0.083,0.395,-0.312,-0.229,-0.327,-0.464,-0.273,0.517,1.098
0.608,0.288,-0.146,-0.434,-0.068,0.361,-0.293,-0.19,-0.278,-0.405,-0.239,0.464,1.005
0.61,0.264,-0.132,-0.395,-0.063,0.327,-0.264,-0.146,-0.21,-0.327,-0.205,0.444,0.937
0.612,0.249,-0.112,-0.361,-0.068,0.303,-0.239,-0.102,-0.137,-0.264,-0.171,0.41,0.839
0.614,0.215,-0.083,-0.298,-0.063,0.254,-0.19,-0.068,-0.078,-0.21,-0.142,0.346,0.717
0.616,0.161,-0.059,-0.22,-0.049,0.19,-0.142,-0.01,-0.024,-0.151,-0.127,0.278,0.571
0.618,0.112,-0.059,-0.171,-0.024,0.142,-0.117,0.024,0.015,-0.112,-0.142,0.156,0.381
0.62,0.078,-0.073,-0.151,0.0,0.112,-0.112,0.063,0.068,-0.059,-0.122,0.088,0.249
0.622,0.039,-0.049,-0.088,0.005,0.063,-0.068,0.112,0.117,-0.005,-0.107,0.063,0.142
0.624,-0.01,-0.073,-0.063,0.044,0.024,-0.068,0.161,0.166,0.034,-0.102,-0.024,0.0
0.626,-0.029,-0.098,-0.068,0.063,0.02,-0.083,0.239,0.239,0.098,-0.078,-0.102,-0.107
0.628,-0.02,-0.078,-0.059,0.049,0.02,-0.068,0.307,0.307,0.166,-0.029,-0.132,-0.181
0.63,-0.039,-0.098,-0.059,0.068,0.01,-0.078,0.346,0.351,0.21,-0.005,-0.161,-0.234
0.632,-0.107,-0.142,-0.034,0.127,-0.039,-0.088,0.342,0.351,0.205,-0.01,-0.161,-0.259
0.634,-0.166,-0.181,-0.015,0.176,-0.078,-0.098,0.327,0.342,0.195,-0.029,-0.185,-0.283
0.636,-0.151,-0.137,0.015,0.146,-0.083,-0.063,0.327,0.351,0.2,-0.029,-0.185,-0.307
0.638,-0.132,-0.107,0.024,0.122,-0.078,-0.044,0.332,0.346,0.205,-0.024,-0.2,-0.327
0.64,-0.146,-0.127,0.02,0.137,-0.083,-0.054,0.346,0.371,0.229,-0.01,-0.21,-0.342
0.642,-0.132,-0.093,0.039,0.112,-0.088,-0.029,0.361,0.386,0.239,-0.01,-0.185,-0.356
0.644,-0.151,-0.112,0.039,0.132,-0.098,-0.039,0.371,0.4,0.264,0.0,-0.21,-0.386
0.646,-0.127,-0.112,0.015,0.122,-0.073,-0.049,0.381,0.41,0.273,0.005,-0.254,-0.405
0.648,-0.137,-0.122,0.015,0.132,-0.078,-0.054,0.395,0.415,0.283,0.005,-0.264,-0.41
0.65,-0.146,-0.122,0.024,0.137,-0.088,-0.049,0.425,0.439,0.303,0.024,-0.249,-0.381
0.652,-0.161,-0.151,0.01,0.156,-0.088,-0.073,0.415,0.444,0.303,0.02,-0.234,-0.371
0.654,-0.161,-0.161,0.0,0.161,-0.083,-0.083,0.42,0.454,0.307,0.02,-0.224,-0.366
0.656,-0.137,-0.137,0.0,0.137,-0.068,-0.068,0.425,0.478,0.327,0.034,-0.215,-0.361
0.658,-0.132,-0.122,0.01,0.127,-0.073,-0.059,0.42,0.478,0.332,0.039,-0.205,-0.361
0.66,-0.137,-0.127,0.01,0.132,-0.073,-0.059,0.425,0.488,0.342,0.044,-0.21,-0.381
0.662,-0.166,-0.142,0.024,0.156,-0.098,-0.059,0.415,0.478,0.337,0.039,-0.205,-0.4
0.664,-0.166,-0.132,0.034,0.151,-0.102,-0.049,0.42,0.488,0.342,0.039,-0.234,-0.425
0.666,-0.2,-0.19,0.01,0.195,-0.107,-0.093,0.434,0.503,0.337,0.029,-0.278,-0.449
0.668,-0.2,-0.205,-0.005,0.205,-0.098,-0.107,0.473,0.522,0.351,0.029,-0.278,-0.444
0.67,-0.171,-0.195,-0.024,0.185,-0.073,-0.112,0.493,0.547,0.376,0.059,-0.259,-0.42
0.672,-0.156,-0.195,-0.039,0.176,-0.059,-0.117,0.488,0.551,0.395,0.078,-0.234,-0.4
0.674,-0.181,-0.21,-0.029,0.195,-0.078,-0.122,0.468,0.542,0.4,0.078,-0.224,-0.405
0.676,-0.185,-0.19,-0.005,0.19,-0.093,-0.098,0.464,0.551,0.415,0.088,-0.22,-0.415
0.678,-0.181,-0.161,0.02,0.171,-0.102,-0.073,0.473,0.561,0.434,0.093,-0.22,-0.434
0.68,-0.176,-0.151,0.024,0.166,-0.102,-0.063,0.483,0.581,0.449,0.098,-0.22,-0.459
0.682,-0.156,-0.112,0.044,0.137,-0.102,-0.034,0.483,0.581,0.444,0.078,-0.205,-0.468
0.684,-0.161,-0.107,0.054,0.137,-0.107,-0.029,0.508,0.61,0.459,0.078,-0.234,-0.478
0.686,-0.166,-0.132,0.034,0.151,-0.102,-0.049,0.547,0.639,0.483,0.078,-0.259,-0.473
0.688,-0.171,-0.156,0.015,0.166,-0.093,-0.073,0.547,0.644,0.493,0.093,-0.264,-0.468
0.69,-0.156,-0.176,-0.02,0.166,-0.068,-0.098,0.566,0.664,0.517,0.117,-0.239,-0.429
0.692,-0.195,-0.239,-0.044,0.22,-0.078,-0.142,0.556,0.664,0.517,0.117,-0.224,-0.415
0.694,-0.195,-0.229,-0.034,0.215,-0.083,-0.132,0.547,0.664,0.527,0.127,-0.224,-0.41
0.696,-0.127,-0.146,-0.02,0.137,-0.054,-0.083,0.571,0.698,0.571,0.151,-0.205,-0.4
0.698,-0.166,-0.176,-0.01,0.171,-0.078,-0.093,0.551,0.693,0.556,0.117,-0.234,-0.444
0.7,-0.166,-0.161,0.005,0.166,-0.088,-0.078,0.571,0.703,0.571,0.127,-0.234,-0.454
0.702,-0.185,-0.161,0.024,0.176,-0.107,-0.068,0.566,0.712,0.576,0.137,-0.2,-0.459
0.704,-0.21,-0.181,0.029,0.195,-0.122,-0.078,0.576,0.722,0.59,0.132,-0.224,-0.488
0.706,-0.181,-0.181,0.0,0.181,-0.093,-0.093,0.61,0.752,0.61,0.146,-0.254,-0.488
0.708,-0.205,-0.22,-0.015,0.215,-0.098,-0.117,0.63,0.761,0.625,0.161,-0.259,-0.493
0.71,-0.176,-0.22,-0.044,0.2,-0.068,-0.132,0.639,0.786,0.634,0.171,-0.264,-0.483
0.712,-0.185,-0.224,-0.039,0.205,-0.073,-0.132,0.639,0.791,0.644,0.171,-0.259,-0.488
0.714,-0.21,-0.244,-0.034,0.229,-0.088,-0.142,0.634,0.786,0.649,0.171,-0.264,-0.493
0.716,-0.215,-0.239,-0.024,0.229,-0.098,-0.132,0.654,0.81,0.659,0.161,-0.264,-0.483
0.718,-0.195,-0.22,-0.024,0.21,-0.088,-0.122,0.659,0.815,0.659,0.171,-0.259,-0.488
0.72,-0.2,-0.229,-0.029,0.215,-0.088,-0.132,0.669,0.825,0.678,0.19,-0.249,-0.488
0.722,-0.2,-0.215,-0.015,0.21,-0.093,-0.117,0.664,0.839,0.693,0.205,-0.215,-0.498
0.724,-0.195,-0.19,0.005,0.195,-0.102,-0.093,0.678,0.854,0.712,0.21,-0.234,-0.522
0.726,-0.176,-0.185,-0.01,0.181,-0.083,-0.098,0.703,0.869,0.722,0.224,-0.268,-0.527
0.728,-0.151,-0.181,-0.029,0.166,-0.063,-0.107,0.698,0.883,0.732,0.224,-0.268,-0.532
0.73,-0.185,-0.239,-0.054,0.215,-0.068,-0.146,0.688,0.888,0.747,0.224,-0.278,-0.537
0.732,-0.185,-0.244,-0.059,0.215,-0.063,-0.151,0.698,0.888,0.752,0.22,-0.273,-0.542
0.734,-0.19,-0.254,-0.063,0.224,-0.063,-0.161,0.712,0.888,0.747,0.205,-0.283,-0.551
0.736,-0.21,-0.244,-0.034,0.229,-0.088,-0.142,0.732,0.908,0.756,0.21,-0.278,-0.551
0.738,-0.224,-0.254,-0.029,0.239,-0.098,-0.142,0.742,0.917,0.771,0.224,-0.278,-0.556
0.74,-0.205,-0.254,-0.049,0.229,-0.078,-0.151,0.742,0.917,0.781,0.239,-0.278,-0.561
0.742,-0.2,-0.22,-0.02,0.21,-0.093,-0.122,0.752,0.932,0.786,0.239,-0.249,-0.571
0.744,-0.205,-0.205,0.0,0.205,-0.102,-0.102,0.752,0.947,0.8,0.239,-0.278,-0.615
0.746,-0.224,-0.254,-0.029,0.239,-0.098,-0.142,0.752,0.947,0.805,0.244,-0.317,-0.639
0.748,-0.205,-0.249,-0.044,0.229,-0.083,-0.146,0.761,0.966,0.82,0.254,-0.312,-0.625
0.75,-0.22,-0.268,-0.049,0.244,-0.088,-0.161,0.761,0.971,0.834,0.259,-0.307,-0.615
0.752,-0.244,-0.303,-0.059,0.273,-0.093,-0.181,0.756,0.966,0.825,0.249,-0.307,-0.61
0.754,-0.229,-0.288,-0.059,0.259,-0.088,-0.176,0.766,0.981,0.839,0.268,-0.288,-0.59
0.756,-0.234,-0.288,-0.054,0.264,-0.093,-0.171,0.761,0.981,0.854,0.278,-0.288,-0.59
0.758,-0.21,-0.264,-0.054,0.239,-0.078,-0.161,0.766,0.986,0.864,0.283,-0.298,-0.605
0.76,-0.224,-0.278,-0.054,0.254,-0.088,-0.166,0.756,0.986,0.869,0.288,-0.303,-0.625
0.762,-0.244,-0.264,-0.02,0.254,-0.112,-0.142,0.752,0.981,0.883,0.303,-0.283,-0.654
0.764,-0.224,-0.244,-0.02,0.234,-0.102,-0.132,0.752,0.981,0.893,0.303,-0.312,-0.673
0.766,-0.22,-0.249,-0.029,0.234,-0.098,-0.142,0.771,1.01,0.913,0.327,-0.327,-0.678
0.768,-0.254,-0.293,-0.039,0.273,-0.107,-0.166,0.766,1.0,0.917,0.312,-0.346,-0.683
0.77,-0.259,-0.303,-0.044,0.283,-0.107,-0.176,0.771,1.0,0.927,0.317,-0.342,-0.678
0.772,-0.249,-0.288,-0.039,0.268,-0.107,-0.166,0.776,1.015,0.947,0.351,-0.303,-0.659
0.774,-0.224,-0.273,-0.049,0.249,-0.088,-0.161,0.756,1.01,0.942,0.356,-0.293,-0.644
0.776,-0.21,-0.273,-0.063,0.244,-0.073,-0.171,0.747,1.02,0.947,0.361,-0.283,-0.625
0.778,-0.249,-0.307,-0.059,0.278,-0.098,-0.185,0.752,1.005,0.956,0.376,-0.278,-0.625
0.78,-0.273,-0.337,-0.063,0.307,-0.107,-0.2,0.752,1.005,0.961,0.39,-0.273,-0.625
0.782,-0.234,-0.283,-0.049,0.259,-0.093,-0.166,0.781,1.035,0.996,0.42,-0.22,-0.6
0.784,-0.22,-0.288,-0.068,0.254,-0.078,-0.181,0.756,1.015,0.991,0.425,-0.249,-0.63
0.786,-0.22,-0.307,-0.088,0.264,-0.068,-0.2,0.752,1.01,0.991,0.429,-0.278,-0.644
0.788,-0.224,-0.317,-0.093,0.273,-0.068,-0.205,0.752,1.005,0.996,0.444,-0.278,-0.649
0.79,-0.205,-0.293,-0.088,0.249,-0.059,-0.19,0.737,1.01,1.01,0.468,-0.259,-0.634
0.792,-0.171,-0.22,-0.049,0.195,-0.063,-0.137,0.737,1.005,1.025,0.498,-0.21,-0.6
0.794,-0.185,-0.205,-0.02,0.195,-0.083,-0.112,0.703,0.981,1.01,0.503,-0.2,-0.595
0.796,-0.19,-0.21,-0.02,0.2,-0.088,-0.117,0.688,0.971,0.996,0.503,-0.181,-0.586
0.798,-0.176,-0.22,-0.044,0.2,-0.068,-0.132,0.688,0.961,0.996,0.508,-0.166,-0.571
0.8,-0.2,-0.249,-0.049,0.224,-0.078,-0.151,0.673,0.947,0.991,0.517,-0.156,-0.561
0.802,-0.19,-0.234,-0.044,0.215,-0.073,-0.142,0.673,0.942,0.996,0.532,-0.107,-0.547
0.804,-0.185,-0.229,-0.044,0.21,-0.073,-0.137,0.669,0.937,1.0,0.551,-0.107,-0.537
0.806,-0.171,-0.224,-0.054,0.2,-0.059,-0.142,0.673,0.932,1.005,0.566,-0.107,-0.503
0.808,-0.146,-0.205,-0.059,0.176,-0.044,-0.132,0.639,0.903,0.981,0.556,-0.112,-0.483
0.81,-0.127,-0.185,-0.059,0.156,-0.034,-0.122,0.595,0.864,0.956,0.556,-0.102,-0.454
0.812,-0.122,-0.156,-0.034,0.142,-0.044,-0.098,0.59,0.854,0.961,0.576,-0.059,-0.415
0.814,-0.122,-0.156,-0.034,0.142,-0.044,-0.098,0.571,0.834,0.937,0.581,-0.044,-0.4
0.816,-0.112,-0.142,-0.029,0.127,-0.044,-0.088,0.542,0.81,0.908,0.561,-0.034,-0.39
0.818,-0.112,-0.151,-0.039,0.132,-0.039,-0.098,0.537,0.786,0.893,0.566,-0.015,-0.376
0.82,-0.093,-0.156,-0.063,0.127,-0.015,-0.112,0.517,0.756,0.859,0.551,-0.01,-0.356
0.822,-0.083,-0.112,-0.029,0.098,-0.029,-0.073,0.493,0.742,0.854,0.566,0.044,-0.327
0.824,-0.083,-0.093,-0.01,0.088,-0.039,-0.054,0.488,0.712,0.844,0.566,0.039,-0.317
0.826,-0.049,-0.088,-0.039,0.068,-0.005,-0.063,0.473,0.693,0.81,0.556,0.005,-0.303
0.828,-0.044,-0.093,-0.049,0.068,0.0,-0.073,0.464,0.664,0.791,0.547,0.0,-0.288
0.83,-0.073,-0.117,-0.044,0.098,-0.015,-0.083,0.415,0.615,0.742,0.508,-0.005,-0.283
0.832,-0.112,-0.127,-0.015,0.122,-0.049,-0.073,0.386,0.571,0.688,0.488,-0.01,-0.254
0.834,-0.073,-0.083,-0.01,0.078,-0.034,-0.049,0.366,0.547,0.683,0.488,0.015,-0.22
0.836,-0.024,-0.029,-0.005,0.029,-0.01,-0.02,0.346,0.532,0.664,0.488,0.044,-0.185
0.838,-0.044,-0.039,0.005,0.044,-0.024,-0.02,0.312,0.488,0.63,0.468,0.049,-0.166
0.84,-0.059,-0.054,0.005,0.059,-0.034,-0.024,0.303,0.459,0.595,0.449,0.054,-0.151
0.842,-0.039,0.005,0.044,0.02,-0.044,0.024,0.288,0.425,0.576,0.434,0.073,-0.142
0.844,-0.039,0.02,0.059,0.01,-0.049,0.039,0.273,0.4,0.537,0.39,0.044,-0.146
0.846,-0.029,0.01,0.039,0.01,-0.034,0.024,0.259,0.371,0.493,0.346,-0.005,-0.156
0.848,0.02,0.054,0.034,-0.034,-0.01,0.044,0.259,0.361,0.483,0.346,-0.005,-0.132
0.85,0.005,0.034,0.029,-0.02,-0.015,0.029,0.224,0.327,0.459,0.342,-0.01,-0.117
0.852,-0.049,-0.01,0.039,0.029,-0.044,0.015,0.19,0.293,0.41,0.303,-0.015,-0.107
0.854,-0.054,-0.02,0.034,0.039,-0.044,0.005,0.156,0.249,0.361,0.264,-0.034,-0.112
0.856,-0.054,-0.005,0.049,0.029,-0.054,0.02,0.142,0.224,0.327,0.234,-0.029,-0.107
0.858,-0.034,0.034,0.068,0.0,-0.054,0.049,0.146,0.215,0.303,0.229,-0.034,-0.107
0.86,-0.005,0.059,0.063,-0.024,-0.034,0.059,0.142,0.205,0.303,0.234,-0.02,-0.088
0.862,-0.024,0.049,0.073,-0.01,-0.049,0.059,0.132,0.19,0.288,0.224,0.005,-0.093
0.864,-0.049,0.034,0.083,0.01,-0.068,0.059,0.117,0.166,0.244,0.19,-0.034,-0.107
0.866,-0.029,0.029,0.059,0.0,-0.044,0.044,0.117,0.151,0.234,0.176,-0.059,-0.102
0.868,-0.005,0.039,0.044,-0.015,-0.024,0.039,0.117,0.146,0.22,0.166,-0.073,-0.098
0.87,-0.02,0.029,0.049,-0.005,-0.034,0.039,0.102,0.127,0.21,0.171,-0.068,-0.093
0.872,0.029,0.088,0.059,-0.059,-0.015,0.073,0.112,0.122,0.2,0.161,-0.054,-0.063
0.874,-0.044,0.024,0.068,0.01,-0.059,0.044,0.093,0.088,0.146,0.107,-0.083,-0.078
0.876,-0.063,0.005,0.068,0.029,-0.068,0.034,0.078,0.068,0.122,0.093,-0.078,-0.083
0.878,-0.039,0.029,0.068,0.005,-0.054,0.049,0.063,0.063,0.117,0.093,-0.078,-0.073
0.88,-0.039,0.029,0.068,0.005,-0.054,0.049,0.059,0.059,0.102,0.073,-0.088,-0.078
0.882,-0.034,0.044,0.078,-0.005,-0.059,0.059,0.059,0.049,0.098,0.059,-0.059,-0.083
0.884,-0.024,0.044,0.068,-0.01,-0.049,0.054,0.039,0.044,0.083,0.054,-0.083,-0.093
0.886,-0.02,0.024,0.044,0.0,-0.034,0.034,0.054,0.049,0.088,0.059,-0.112,-0.083
0.888,-0.005,0.034,0.039,-0.015,-0.024,0.034,0.068,0.049,0.093,0.063,-0.102,-0.078
0.89,-0.01,0.024,0.034,-0.005,-0.024,0.029,0.073,0.029,0.078,0.054,-0.117,-0.088
0.892,-0.02,0.034,0.054,-0.005,-0.039,0.044,0.059,0.024,0.063,0.034,-0.112,-0.088
0.894,-0.024,0.039,0.063,-0.005,-0.044,0.049,0.049,0.015,0.044,0.024,-0.127,-0.098
0.896,-0.054,0.024,0.078,0.015,-0.068,0.049,0.029,0.0,0.029,0.0,-0.142,-0.117
0.898,-0.044,0.039,0.083,0.005,-0.063,0.059,0.024,0.0,0.024,-0.005,-0.142,-0.117
0.9,-0.059,0.029,0.088,0.015,-0.073,0.059,0.015,-0.005,0.015,-0.01,-0.161,-0.127
0.902,-0.044,0.054,0.098,-0.005,-0.073,0.073,0.01,-0.01,0.024,0.01,-0.122,-0.122
0.904,-0.02,0.083,0.102,-0.029,-0.063,0.093,0.029,0.0,0.024,0.005,-0.142,-0.132
0.906,-0.02,0.063,0.083,-0.02,-0.054,0.073,0.063,0.01,0.029,0.005,-0.166,-0.132
0.908,-0.024,0.029,0.054,0.0,-0.039,0.039,0.063,0.01,0.024,-0.005,-0.166,-0.122
0.91,-0.039,-0.01,0.029,0.024,-0.034,0.01,0.063,0.015,0.015,-0.005,-0.166,-0.107
0.912,-0.044,-0.01,0.034,0.029,-0.039,0.01,0.059,0.015,0.02,-0.005,-0.151,-0.088
0.914,-0.024,0.015,0.039,0.005,-0.034,0.024,0.049,0.01,0.024,0.005,-0.151,-0.093
0.916,-0.039,0.005,0.044,0.02,-0.044,0.024,0.029,0.005,0.01,-0.01,-0.156,-0.093
0.918,-0.059,0.005,0.063,0.029,-0.063,0.034,0.02,-0.015,-0.01,-0.029,-0.181,-0.127
0.92,-0.088,-0.015,0.073,0.054,-0.083,0.029,0.024,-0.02,-0.02,-0.034,-0.19,-0.146
0.922,-0.073,0.005,0.078,0.034,-0.078,0.039,0.034,-0.01,-0.005,-0.015,-0.156,-0.142
0.924,-0.044,0.044,0.088,0.0,-0.068,0.063,0.049,0.0,0.005,-0.01,-0.161,-0.142
0.926,-0.063,0.005,0.068,0.029,-0.068,0.034,0.059,-0.005,0.0,-0.015,-0.2,-0.146
0.928,-0.059,-0.01,0.049,0.034,-0.054,0.02,0.083,0.015,0.024,0.005,-0.181,-0.132
0.93,-0.049,-0.015,0.034,0.034,-0.044,0.01,0.088,0.015,0.024,0.005,-0.176,-0.122
0.932,-0.044,0.005,0.049,0.02,-0.049,0.024,0.078,0.01,0.01,-0.015,-0.181,-0.127
0.934,-0.029,0.01,0.039,0.01,-0.034,0.024,0.083,0.02,0.02,-0.005,-0.176,-0.127
0.936,-0.034,0.005,0.039,0.015,-0.039,0.02,0.073,0.015,0.015,0.0,-0.156,-0.117
0.938,-0.049,0.01,0.059,0.02,-0.054,0.034,0.059,0.0,0.005,-0.01,-0.171,-0.132
0.94,-0.039,0.015,0.054,0.015,-0.049,0.034,0.063,0.0,0.01,-0.01,-0.171,-0.137
0.942,-0.054,0.02,0.073,0.02,-0.063,0.044,0.063,0.01,0.015,-0.005,-0.142,-0.137
0.944,-0.073,0.0,0.073,0.039,-0.073,0.034,0.068,0.005,0.02,-0.02,-0.161,-0.156
0.946,-0.049,0.0,0.049,0.024,-0.049,0.024,0.088,0.02,0.024,-0.005,-0.19,-0.151
0.948,-0.059,-0.034,0.024,0.049,-0.044,-0.005,0.093,0.024,0.029,-0.005,-0.195,-0.146
0.95,-0.083,-0.063,0.02,0.073,-0.054,-0.024,0.093,0.024,0.024,-0.005,-0.19,-0.142
0.952,-0.049,0.0,0.049,0.024,-0.049,0.024,0.088,0.02,0.029,0.005,-0.176,-0.132
0.954,-0.063,0.0,0.063,0.034,-0.063,0.029,0.073,0.02,0.02,0.01,-0.166,-0.122
