Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.488,-0.185,-0.268,-0.083,0.229,-0.054,-0.176,0.371,0.239,-0.073,0.137,0.151,0.0
0.49,-0.161,-0.244,-0.083,0.205,-0.039,-0.166,0.312,0.22,-0.063,0.156,0.171,0.0
0.492,-0.127,-0.239,-0.112,0.185,-0.01,-0.176,0.273,0.205,-0.044,0.171,0.195,0.0
0.494,-0.102,-0.229,-0.127,0.166,0.01,-0.181,0.244,0.2,-0.029,0.19,0.215,0.0
0.496,-0.098,-0.205,-0.107,0.151,0.005,-0.156,0.205,0.181,-0.034,0.19,0.21,0.0
0.498,-0.073,-0.171,-0.098,0.122,0.01,-0.137,0.171,0.161,-0.039,0.19,0.21,0.0
0.5,-0.083,-0.195,-0.112,0.142,0.015,-0.156,0.151,0.161,-0.029,0.2,0.215,0.0
0.502,-0.088,-0.205,-0.117,0.146,0.015,-0.161,0.127,0.161,-0.024,0.205,0.224,0.0
0.504,-0.063,-0.19,-0.127,0.127,0.029,-0.161,0.112,0.171,-0.015,0.22,0.234,0.0
0.506,-0.059,-0.181,-0.122,0.122,0.029,-0.151,0.093,0.156,-0.015,0.224,0.234,0.0
0.508,-0.063,-0.2,-0.137,0.132,0.034,-0.171,0.088,0.156,-0.01,0.224,0.244,0.0
0.51,-0.054,-0.205,-0.151,0.132,0.049,-0.181,0.088,0.151,-0.015,0.229,0.244,0.0
0.512,-0.068,-0.229,-0.161,0.151,0.044,-0.195,0.078,0.151,-0.01,0.229,0.244,0.0
0.514,-0.049,-0.195,-0.146,0.122,0.049,-0.171,0.088,0.156,0.0,0.244,0.268,0.0
0.516,-0.029,-0.171,-0.142,0.102,0.054,-0.156,0.083,0.156,0.005,0.249,0.273,0.0
0.518,-0.024,-0.166,-0.142,0.098,0.059,-0.156,0.068,0.146,-0.005,0.244,0.264,0.0
0.52,-0.049,-0.171,-0.122,0.112,0.034,-0.146,0.054,0.132,-0.005,0.239,0.259,0.0
0.522,-0.088,-0.185,-0.098,0.137,0.005,-0.142,0.029,0.112,-0.02,0.229,0.244,0.0
0.524,-0.093,-0.185,-0.093,0.142,0.0,-0.142,0.015,0.093,-0.039,0.21,0.234,0.0
0.526,-0.088,-0.176,-0.088,0.132,0.0,-0.132,0.034,0.107,-0.015,0.239,0.254,0.0
0.528,-0.054,-0.146,-0.093,0.102,0.02,-0.122,0.049,0.117,0.005,0.254,0.273,0.0
0.53,-0.02,-0.122,-0.102,0.073,0.039,-0.112,0.044,0.112,0.0,0.254,0.273,0.0
0.532,-0.044,-0.142,-0.098,0.093,0.024,-0.122,0.039,0.112,0.005,0.259,0.283,0.0
0.534,-0.059,-0.161,-0.102,0.112,0.02,-0.132,0.039,0.112,0.01,0.259,0.288,0.0
0.536,-0.073,-0.166,-0.093,0.122,0.01,-0.132,0.029,0.098,0.0,0.249,0.278,0.0
0.538,-0.107,-0.185,-0.078,0.146,-0.015,-0.132,0.02,0.088,-0.01,0.239,0.264,0.0
0.54,-0.112,-0.195,-0.083,0.156,-0.015,-0.142,0.01,0.088,-0.005,0.239,0.273,0.0
0.542,-0.078,-0.171,-0.093,0.127,0.005,-0.132,0.01,0.093,0.005,0.249,0.293,0.0
0.544,-0.054,-0.171,-0.117,0.112,0.029,-0.146,0.02,0.107,0.024,0.278,0.312,0.0
0.546,-0.044,-0.156,-0.112,0.102,0.034,-0.137,0.0,0.102,0.024,0.273,0.307,0.0
0.548,-0.029,-0.137,-0.107,0.083,0.039,-0.122,-0.01,0.102,0.029,0.278,0.317,0.0
0.55,0.029,-0.088,-0.117,0.029,0.073,-0.102,0.005,0.122,0.054,0.303,0.337,0.0
0.552,0.044,-0.068,-0.112,0.015,0.078,-0.093,0.0,0.112,0.054,0.307,0.337,0.0
0.554,0.015,-0.088,-0.102,0.039,0.059,-0.098,0.0,0.117,0.059,0.312,0.342,0.0
0.556,0.01,-0.127,-0.137,0.059,0.073,-0.132,-0.01,0.112,0.054,0.312,0.346,0.0
0.558,-0.015,-0.156,-0.142,0.088,0.063,-0.151,-0.02,0.107,0.059,0.312,0.346,0.0
0.56,0.0,-0.176,-0.176,0.088,0.088,-0.176,-0.024,0.107,0.059,0.322,0.356,0.0
0.562,0.005,-0.176,-0.181,0.088,0.093,-0.181,-0.039,0.102,0.059,0.322,0.351,0.0
0.564,-0.01,-0.181,-0.171,0.098,0.078,-0.176,-0.054,0.093,0.063,0.327,0.351,0.0
0.566,-0.005,-0.2,-0.195,0.102,0.093,-0.2,-0.054,0.107,0.078,0.346,0.371,0.0
0.568,0.005,-0.166,-0.171,0.083,0.088,-0.171,-0.068,0.093,0.073,0.346,0.361,0.0
0.57,0.005,-0.166,-0.171,0.083,0.088,-0.171,-0.078,0.088,0.078,0.356,0.361,0.0
0.572,0.029,-0.2,-0.229,0.088,0.127,-0.215,-0.073,0.098,0.098,0.381,0.386,0.0
0.574,0.063,-0.176,-0.239,0.059,0.151,-0.21,-0.068,0.107,0.112,0.4,0.41,0.0
0.576,0.054,-0.146,-0.2,0.049,0.127,-0.176,-0.083,0.098,0.112,0.405,0.415,0.0
0.578,0.049,-0.137,-0.185,0.044,0.117,-0.161,-0.098,0.088,0.112,0.405,0.415,0.0
0.58,0.054,-0.161,-0.215,0.054,0.132,-0.19,-0.112,0.088,0.117,0.42,0.425,0.0
0.582,0.073,-0.171,-0.244,0.049,0.156,-0.21,-0.107,0.102,0.137,0.439,0.439,0.0
0.584,0.073,-0.161,-0.234,0.044,0.151,-0.2,-0.122,0.093,0.146,0.444,0.444,0.0
0.586,0.073,-0.166,-0.239,0.049,0.156,-0.205,-0.146,0.078,0.142,0.444,0.439,0.0
0.588,0.083,-0.142,-0.224,0.029,0.151,-0.185,-0.156,0.068,0.142,0.444,0.444,0.0
0.59,0.083,-0.122,-0.205,0.02,0.142,-0.166,-0.166,0.059,0.142,0.449,0.444,0.0
0.592,0.088,-0.137,-0.224,0.024,0.156,-0.181,-0.181,0.044,0.137,0.444,0.439,0.0
0.594,0.107,-0.142,-0.249,0.02,0.176,-0.195,-0.166,0.059,0.156,0.468,0.473,0.0
0.596,0.102,-0.156,-0.259,0.029,0.181,-0.21,-0.171,0.054,0.161,0.473,0.473,0.0
0.598,0.107,-0.156,-0.264,0.024,0.185,-0.21,-0.2,0.029,0.137,0.444,0.449,0.0
0.6,0.127,-0.127,-0.254,0.0,0.19,-0.19,-0.205,0.024,0.137,0.449,0.454,0.0
0.602,0.132,-0.142,-0.273,0.005,0.2,-0.21,-0.2,0.034,0.151,0.464,0.478,0.0
0.604,0.132,-0.166,-0.298,0.02,0.215,-0.234,-0.215,0.034,0.156,0.473,0.478,0.0
0.606,0.098,-0.166,-0.264,0.034,0.181,-0.215,-0.215,0.029,0.156,0.478,0.478,0.0
0.608,0.078,-0.205,-0.283,0.063,0.181,-0.244,-0.244,0.01,0.142,0.468,0.473,0.0
0.61,0.078,-0.21,-0.288,0.068,0.181,-0.249,-0.239,0.01,0.146,0.478,0.478,0.0
0.612,0.117,-0.19,-0.307,0.039,0.21,-0.249,-0.229,0.01,0.156,0.488,0.493,0.0
0.614,0.137,-0.161,-0.298,0.015,0.215,-0.229,-0.229,0.01,0.156,0.488,0.498,0.0
0.616,0.117,-0.151,-0.268,0.02,0.19,-0.21,-0.249,-0.015,0.142,0.483,0.488,0.0
0.618,0.122,-0.156,-0.278,0.02,0.2,-0.22,-0.244,-0.015,0.146,0.488,0.493,0.0
0.62,0.19,-0.083,-0.273,-0.054,0.229,-0.181,-0.229,-0.005,0.166,0.508,0.517,0.0
0.622,0.2,-0.068,-0.268,-0.063,0.234,-0.171,-0.229,-0.01,0.166,0.508,0.522,0.0
0.624,0.151,-0.127,-0.278,-0.01,0.215,-0.205,-0.239,-0.02,0.156,0.503,0.512,0.0
0.626,0.122,-0.171,-0.293,0.024,0.205,-0.234,-0.244,-0.024,0.156,0.503,0.508,0.0
0.628,0.112,-0.181,-0.293,0.034,0.2,-0.239,-0.244,-0.034,0.151,0.498,0.508,0.0
0.63,0.107,-0.2,-0.307,0.049,0.205,-0.254,-0.249,-0.034,0.151,0.503,0.508,0.0
0.632,0.146,-0.176,-0.322,0.015,0.234,-0.249,-0.254,-0.034,0.151,0.508,0.512,0.0
0.634,0.161,-0.161,-0.322,0.0,0.239,-0.244,-0.239,-0.02,0.166,0.517,0.522,0.0
0.636,0.146,-0.146,-0.293,0.0,0.22,-0.22,-0.244,-0.029,0.151,0.503,0.508,0.0
0.638,0.102,-0.176,-0.278,0.039,0.19,-0.229,-0.254,-0.044,0.137,0.488,0.493,0.0
0.64,0.112,-0.185,-0.298,0.039,0.205,-0.244,-0.244,-0.039,0.146,0.488,0.498,0.0
0.642,0.132,-0.156,-0.288,0.015,0.21,-0.224,-0.239,-0.044,0.142,0.483,0.488,0.0
0.644,0.156,-0.122,-0.278,-0.015,0.215,-0.2,-0.224,-0.034,0.142,0.493,0.498,0.0
0.646,0.161,-0.132,-0.293,-0.015,0.224,-0.215,-0.195,-0.015,0.156,0.512,0.508,0.0
0.648,0.137,-0.151,-0.288,0.01,0.21,-0.22,-0.2,-0.024,0.142,0.498,0.508,0.0
0.65,0.151,-0.156,-0.307,0.005,0.229,-0.234,-0.19,-0.02,0.142,0.498,0.503,0.0
0.652,0.166,-0.146,-0.312,-0.01,0.239,-0.229,-0.185,-0.01,0.137,0.493,0.498,0.0
0.654,0.127,-0.171,-0.298,0.024,0.21,-0.234,-0.195,-0.02,0.122,0.473,0.478,0.0
0.656,0.102,-0.185,-0.288,0.044,0.195,-0.239,-0.2,-0.034,0.098,0.454,0.459,0.0
0.658,0.098,-0.181,-0.278,0.044,0.185,-0.229,-0.19,-0.034,0.088,0.444,0.449,0.0
0.66,0.093,-0.19,-0.283,0.049,0.185,-0.239,-0.181,-0.02,0.098,0.444,0.459,0.0
0.662,0.093,-0.2,-0.293,0.054,0.19,-0.249,-0.166,-0.02,0.093,0.434,0.449,0.0
0.664,0.098,-0.181,-0.278,0.044,0.185,-0.229,-0.171,-0.02,0.078,0.42,0.439,0.0
0.666,0.083,-0.185,-0.268,0.054,0.176,-0.229,-0.161,-0.01,0.078,0.415,0.429,0.0
0.668,0.102,-0.176,-0.278,0.039,0.19,-0.229,-0.151,-0.005,0.073,0.415,0.425,0.0
0.67,0.093,-0.19,-0.283,0.049,0.185,-0.239,-0.142,-0.005,0.068,0.405,0.42,0.0
0.672,0.059,-0.22,-0.278,0.083,0.166,-0.249,-0.132,-0.005,0.059,0.39,0.405,0.0
0.674,0.049,-0.224,-0.273,0.088,0.161,-0.249,-0.117,0.005,0.054,0.381,0.4,0.0
0.676,0.029,-0.229,-0.259,0.102,0.142,-0.244,-0.107,0.005,0.054,0.376,0.4,0.0
0.678,0.024,-0.239,-0.264,0.107,0.142,-0.254,-0.093,0.015,0.049,0.366,0.39,0.0
0.68,0.039,-0.229,-0.268,0.098,0.151,-0.249,-0.088,0.024,0.044,0.361,0.386,0.0
0.682,0.029,-0.264,-0.293,0.117,0.161,-0.278,-0.073,0.034,0.049,0.361,0.386,0.0
0.684,0.005,-0.268,-0.273,0.132,0.137,-0.273,-0.068,0.044,0.049,0.356,0.381,0.0
0.686,-0.015,-0.264,-0.249,0.142,0.117,-0.259,-0.073,0.049,0.039,0.342,0.361,0.0
0.688,-0.039,-0.288,-0.249,0.166,0.102,-0.268,-0.078,0.049,0.029,0.332,0.351,0.0
0.69,-0.044,-0.293,-0.249,0.171,0.102,-0.273,-0.063,0.059,0.029,0.327,0.346,0.0
0.692,-0.044,-0.303,-0.259,0.176,0.107,-0.283,-0.049,0.078,0.034,0.327,0.351,0.0
0.694,-0.02,-0.278,-0.259,0.151,0.117,-0.268,-0.02,0.102,0.049,0.342,0.361,0.0
0.696,0.01,-0.249,-0.259,0.122,0.132,-0.254,-0.005,0.107,0.054,0.342,0.361,0.0
0.698,-0.01,-0.278,-0.268,0.146,0.127,-0.273,0.015,0.122,0.054,0.342,0.356,0.0
0.7,0.015,-0.215,-0.229,0.102,0.122,-0.224,0.01,0.132,0.044,0.332,0.356,0.0
0.702,-0.005,-0.224,-0.22,0.117,0.107,-0.224,0.02,0.142,0.049,0.332,0.351,0.0
0.704,-0.01,-0.244,-0.234,0.127,0.112,-0.239,0.024,0.137,0.049,0.327,0.351,0.0
0.706,-0.034,-0.215,-0.181,0.127,0.073,-0.2,0.029,0.137,0.039,0.317,0.337,0.0
0.708,-0.063,-0.239,-0.176,0.151,0.054,-0.21,0.024,0.132,0.024,0.307,0.317,0.0
0.71,-0.059,-0.22,-0.161,0.142,0.049,-0.19,0.034,0.137,0.029,0.307,0.322,0.0
0.712,-0.054,-0.22,-0.166,0.137,0.054,-0.195,0.049,0.156,0.039,0.312,0.322,0.0
0.714,-0.063,-0.234,-0.171,0.151,0.054,-0.205,0.049,0.166,0.034,0.307,0.322,0.0
0.716,-0.073,-0.239,-0.166,0.156,0.044,-0.205,0.049,0.161,0.024,0.288,0.312,0.0
0.718,-0.059,-0.234,-0.176,0.146,0.059,-0.205,0.054,0.171,0.024,0.293,0.312,0.0
0.72,-0.039,-0.234,-0.195,0.137,0.078,-0.215,0.073,0.195,0.039,0.307,0.332,0.0
0.722,-0.029,-0.224,-0.195,0.127,0.083,-0.21,0.078,0.21,0.054,0.312,0.332,0.0
0.724,-0.044,-0.229,-0.185,0.137,0.068,-0.21,0.073,0.205,0.044,0.307,0.327,0.0
0.726,-0.068,-0.229,-0.161,0.151,0.044,-0.195,0.073,0.205,0.039,0.303,0.322,0.0
0.728,-0.068,-0.205,-0.137,0.137,0.034,-0.171,0.078,0.2,0.034,0.298,0.317,0.0
0.73,-0.088,-0.21,-0.122,0.151,0.015,-0.166,0.073,0.19,0.029,0.288,0.307,0.0
0.732,-0.098,-0.244,-0.146,0.171,0.024,-0.195,0.088,0.2,0.034,0.293,0.322,0.0
0.734,-0.073,-0.21,-0.137,0.142,0.029,-0.176,0.088,0.2,0.024,0.288,0.312,0.0
0.736,-0.063,-0.19,-0.127,0.127,0.029,-0.161,0.098,0.205,0.029,0.288,0.317,0.0
0.738,-0.073,-0.185,-0.112,0.132,0.02,-0.151,0.102,0.21,0.024,0.283,0.307,0.0
0.74,-0.088,-0.22,-0.132,0.156,0.02,-0.176,0.122,0.224,0.039,0.293,0.327,0.0
0.742,-0.073,-0.2,-0.127,0.137,0.024,-0.166,0.122,0.229,0.044,0.298,0.337,0.0
0.744,-0.049,-0.156,-0.107,0.102,0.029,-0.132,0.127,0.234,0.044,0.303,0.337,0.0
0.746,-0.034,-0.181,-0.146,0.107,0.054,-0.166,0.127,0.239,0.039,0.298,0.332,0.0
0.748,-0.054,-0.195,-0.142,0.127,0.044,-0.171,0.122,0.244,0.039,0.303,0.332,0.0
0.75,-0.054,-0.19,-0.137,0.122,0.039,-0.166,0.112,0.234,0.029,0.293,0.327,0.0
0.752,-0.059,-0.181,-0.122,0.122,0.029,-0.151,0.132,0.244,0.034,0.293,0.332,0.0
0.754,-0.063,-0.161,-0.098,0.112,0.015,-0.132,0.122,0.239,0.029,0.288,0.322,0.0
0.756,-0.059,-0.166,-0.107,0.112,0.024,-0.137,0.132,0.249,0.034,0.293,0.332,0.0
0.758,-0.034,-0.156,-0.122,0.098,0.044,-0.142,0.137,0.254,0.044,0.298,0.346,0.0
0.76,-0.024,-0.127,-0.102,0.078,0.039,-0.117,0.127,0.249,0.034,0.298,0.337,0.0
0.762,-0.039,-0.151,-0.112,0.098,0.034,-0.132,0.117,0.234,0.02,0.288,0.322,0.0
0.764,-0.073,-0.195,-0.122,0.137,0.024,-0.161,0.117,0.229,0.01,0.283,0.312,0.0
0.766,-0.117,-0.229,-0.112,0.176,-0.005,-0.171,0.098,0.21,-0.01,0.259,0.293,0.0
0.768,-0.146,-0.254,-0.107,0.2,-0.02,-0.181,0.093,0.2,-0.015,0.249,0.293,0.0
0.77,-0.137,-0.244,-0.107,0.19,-0.015,-0.176,0.088,0.2,-0.02,0.249,0.288,0.0
0.772,-0.112,-0.229,-0.117,0.171,0.0,-0.176,0.112,0.22,-0.01,0.259,0.303,0.0
0.774,-0.083,-0.19,-0.107,0.137,0.01,-0.151,0.132,0.234,0.01,0.273,0.317,0.0
0.776,-0.083,-0.166,-0.083,0.127,0.0,-0.127,0.142,0.239,0.02,0.278,0.327,0.0
0.778,-0.073,-0.161,-0.088,0.117,0.005,-0.127,0.146,0.244,0.015,0.278,0.327,0.0
0.78,-0.073,-0.142,-0.068,0.107,-0.005,-0.107,0.151,0.239,0.015,0.278,0.327,0.0
0.782,-0.044,-0.102,-0.059,0.073,0.005,-0.083,0.161,0.244,0.029,0.283,0.332,0.0
0.784,-0.039,-0.102,-0.063,0.073,0.01,-0.083,0.176,0.249,0.029,0.288,0.342,0.0
0.786,-0.039,-0.127,-0.088,0.083,0.024,-0.107,0.185,0.254,0.029,0.298,0.351,0.0
0.788,-0.054,-0.151,-0.098,0.102,0.02,-0.127,0.195,0.264,0.044,0.307,0.361,0.0
0.79,-0.063,-0.146,-0.083,0.107,0.01,-0.117,0.185,0.259,0.034,0.298,0.351,0.0
0.792,-0.088,-0.156,-0.068,0.122,-0.01,-0.112,0.171,0.244,0.02,0.288,0.337,0.0
0.794,-0.102,-0.161,-0.059,0.132,-0.024,-0.112,0.176,0.254,0.02,0.293,0.337,0.0
0.796,-0.098,-0.146,-0.049,0.122,-0.024,-0.098,0.171,0.254,0.024,0.298,0.342,0.0
0.798,-0.107,-0.146,-0.039,0.127,-0.034,-0.093,0.161,0.244,0.01,0.293,0.332,0.0
0.8,-0.098,-0.137,-0.039,0.117,-0.029,-0.088,0.171,0.249,0.024,0.307,0.351,0.0
0.802,-0.093,-0.117,-0.024,0.107,-0.034,-0.073,0.166,0.244,0.024,0.307,0.351,0.0
0.804,-0.073,-0.063,0.01,0.068,-0.044,-0.029,0.171,0.239,0.024,0.307,0.356,0.0
0.806,-0.088,-0.063,0.024,0.078,-0.059,-0.02,0.171,0.244,0.034,0.312,0.356,0.0
0.808,-0.117,-0.107,0.01,0.112,-0.063,-0.049,0.161,0.229,0.029,0.303,0.346,0.0
0.81,-0.127,-0.132,-0.005,0.132,-0.063,-0.068,0.132,0.215,0.015,0.288,0.332,0.0
0.812,-0.146,-0.156,-0.01,0.151,-0.068,-0.083,0.127,0.215,0.02,0.293,0.337,0.0
0.814,-0.137,-0.161,-0.024,0.151,-0.059,-0.093,0.132,0.22,0.024,0.303,0.346,0.0
0.816,-0.117,-0.161,-0.044,0.142,-0.039,-0.102,0.142,0.224,0.029,0.303,0.351,0.0
0.818,-0.093,-0.146,-0.054,0.122,-0.02,-0.102,0.132,0.234,0.029,0.307,0.351,0.0
0.82,-0.117,-0.142,-0.024,0.132,-0.049,-0.083,0.122,0.224,0.029,0.307,0.351,0.0
0.822,-0.137,-0.132,0.005,0.137,-0.073,-0.063,0.122,0.224,0.029,0.307,0.356,0.0
0.824,-0.132,-0.146,-0.015,0.142,-0.059,-0.083,0.112,0.22,0.024,0.303,0.346,0.0
0.826,-0.112,-0.166,-0.054,0.142,-0.029,-0.112,0.122,0.229,0.044,0.322,0.366,0.0
0.828,-0.107,-0.137,-0.029,0.122,-0.039,-0.083,0.117,0.234,0.049,0.327,0.376,0.0
0.83,-0.093,-0.142,-0.049,0.117,-0.024,-0.098,0.112,0.239,0.049,0.327,0.381,0.0
0.832,-0.049,-0.127,-0.078,0.088,0.015,-0.102,0.117,0.249,0.059,0.332,0.381,0.0
0.834,-0.054,-0.122,-0.068,0.088,0.005,-0.098,0.112,0.254,0.059,0.337,0.386,0.0
0.836,-0.073,-0.137,-0.063,0.107,-0.005,-0.102,0.132,0.268,0.068,0.346,0.395,0.0
0.838,-0.083,-0.142,-0.059,0.112,-0.015,-0.102,0.122,0.264,0.063,0.342,0.39,0.0
0.84,-0.093,-0.146,-0.054,0.122,-0.02,-0.102,0.117,0.259,0.063,0.346,0.395,0.0
0.842,-0.063,-0.146,-0.083,0.107,0.01,-0.117,0.122,0.278,0.083,0.361,0.415,0.0
0.844,-0.039,-0.127,-0.088,0.083,0.024,-0.107,0.117,0.273,0.078,0.351,0.415,0.0
0.846,-0.059,-0.156,-0.098,0.107,0.02,-0.127,0.112,0.268,0.073,0.346,0.4,0.0
0.848,-0.093,-0.185,-0.093,0.142,0.0,-0.142,0.107,0.254,0.073,0.342,0.4,0.0
0.85,-0.088,-0.166,-0.078,0.127,-0.005,-0.122,0.107,0.259,0.073,0.342,0.395,0.0
0.852,-0.093,-0.171,-0.078,0.132,-0.01,-0.127,0.107,0.259,0.073,0.342,0.395,0.0
0.854,-0.093,-0.171,-0.078,0.132,-0.01,-0.127,0.112,0.268,0.083,0.356,0.405,0.0
0.856,-0.059,-0.151,-0.093,0.107,0.015,-0.122,0.117,0.268,0.083,0.356,0.41,0.0
0.858,-0.054,-0.176,-0.122,0.117,0.034,-0.151,0.112,0.268,0.073,0.346,0.405,0.0
0.86,-0.049,-0.171,-0.122,0.112,0.034,-0.146,0.107,0.264,0.073,0.346,0.4,0.0
0.862,-0.039,-0.181,-0.142,0.112,0.049,-0.161,0.122,0.283,0.093,0.366,0.42,0.0
0.864,-0.044,-0.185,-0.142,0.117,0.049,-0.166,0.122,0.293,0.098,0.366,0.42,0.0
0.866,-0.049,-0.185,-0.137,0.117,0.044,-0.161,0.102,0.288,0.093,0.356,0.405,0.0
0.868,-0.049,-0.195,-0.146,0.122,0.049,-0.171,0.107,0.303,0.112,0.366,0.41,0.0
0.87,-0.034,-0.185,-0.151,0.112,0.059,-0.171,0.107,0.322,0.122,0.366,0.405,0.0
0.872,-0.015,-0.161,-0.146,0.088,0.063,-0.156,0.117,0.351,0.146,0.381,0.415,0.0
0.874,0.005,-0.132,-0.137,0.063,0.068,-0.137,0.132,0.39,0.19,0.415,0.439,0.0
0.876,0.015,-0.098,-0.112,0.044,0.063,-0.107,0.137,0.434,0.249,0.459,0.473,0.0
0.878,0.005,-0.127,-0.132,0.063,0.068,-0.132,0.132,0.473,0.317,0.527,0.522,0.0
0.88,0.02,-0.146,-0.166,0.063,0.093,-0.156,0.122,0.512,0.42,0.62,0.595,0.0
0.882,0.059,-0.151,-0.21,0.049,0.132,-0.181,0.078,0.537,0.517,0.717,0.659,0.0
0.884,0.117,-0.132,-0.249,0.01,0.181,-0.19,0.049,0.571,0.639,0.839,0.756,0.0
0.886,0.151,-0.068,-0.22,-0.039,0.185,-0.146,0.034,0.615,0.786,0.981,0.854,0.0
0.888,0.185,-0.01,-0.195,-0.088,0.19,-0.102,0.039,0.683,0.942,1.132,0.971,0.0
0.89,0.244,0.01,-0.234,-0.127,0.239,-0.112,0.049,0.727,1.069,1.264,1.078,0.0
0.892,0.293,0.078,-0.215,-0.185,0.254,-0.068,0.034,0.747,1.161,1.366,1.161,0.0
0.894,0.317,0.107,-0.21,-0.21,0.264,-0.054,0.01,0.776,1.259,1.469,1.23,0.0
0.896,0.361,0.107,-0.254,-0.234,0.307,-0.073,-0.005,0.83,1.381,1.581,1.322,0.0
0.898,0.371,0.098,-0.273,-0.234,0.322,-0.088,-0.02,0.859,1.469,1.679,1.401,0.0
0.9,0.42,0.122,-0.298,-0.268,0.356,-0.088,-0.049,0.869,1.508,1.732,1.449,0.0
0.902,0.39,0.122,-0.268,-0.254,0.327,-0.073,-0.073,0.83,1.459,1.684,1.415,0.0
0.904,0.307,0.034,-0.273,-0.171,0.288,-0.122,-0.078,0.771,1.293,1.508,1.288,0.0
0.906,0.254,-0.01,-0.264,-0.122,0.259,-0.137,-0.039,0.703,1.064,1.283,1.132,0.0
0.908,0.185,-0.005,-0.19,-0.088,0.185,-0.098,0.034,0.615,0.776,1.015,0.947,0.0
0.91,0.098,0.0,-0.098,-0.049,0.098,-0.049,0.127,0.517,0.488,0.747,0.761,0.0
0.912,0.029,0.063,0.034,-0.044,-0.005,0.049,0.22,0.4,0.2,0.498,0.605,0.0
0.914,-0.093,0.044,0.137,0.024,-0.117,0.088,0.273,0.185,-0.19,0.19,0.405,0.0
0.916,-0.239,-0.02,0.22,0.132,-0.229,0.098,0.322,0.034,-0.503,-0.083,0.21,0.0
0.918,-0.322,-0.088,0.234,0.205,-0.278,0.073,0.337,-0.039,-0.669,-0.259,0.063,0.0
0.92,-0.376,-0.176,0.2,0.278,-0.288,0.01,0.346,-0.049,-0.742,-0.366,-0.054,0.0
0.922,-0.381,-0.268,0.112,0.327,-0.249,-0.078,0.356,-0.029,-0.747,-0.415,-0.127,0.0
0.924,-0.405,-0.346,0.059,0.376,-0.234,-0.146,0.361,0.0,-0.722,-0.42,-0.146,0.0
0.926,-0.434,-0.39,0.044,0.415,-0.239,-0.176,0.376,0.054,-0.664,-0.376,-0.127,0.0
0.928,-0.429,-0.361,0.068,0.395,-0.249,-0.146,0.41,0.112,-0.605,-0.322,-0.093,0.0
0.93,-0.42,-0.317,0.102,0.371,-0.264,-0.107,0.439,0.2,-0.527,-0.268,-0.059,0.0
0.932,-0.415,-0.307,0.107,0.361,-0.264,-0.102,0.483,0.293,-0.439,-0.21,-0.024,0.0
0.934,-0.439,-0.303,0.137,0.371,-0.288,-0.083,0.512,0.346,-0.381,-0.171,-0.015,0.0
0.936,-0.464,-0.317,0.146,0.39,-0.307,-0.088,0.522,0.351,-0.386,-0.166,-0.02,0.0
0.938,-0.468,-0.327,0.142,0.4,-0.307,-0.093,0.547,0.376,-0.356,-0.146,-0.005,0.0
0.94,-0.478,-0.312,0.166,0.395,-0.322,-0.073,0.595,0.454,-0.298,-0.098,0.024,0.0
0.942,-0.444,-0.288,0.156,0.366,-0.303,-0.068,0.639,0.532,-0.239,-0.059,0.049,0.0
0.944,-0.405,-0.278,0.127,0.342,-0.268,-0.078,0.669,0.6,-0.181,-0.024,0.073,0.0
0.946,-0.4,-0.312,0.088,0.356,-0.244,-0.112,0.698,0.649,-0.132,0.02,0.102,0.0
0.948,-0.395,-0.317,0.078,0.356,-0.239,-0.122,0.727,0.678,-0.093,0.049,0.127,0.0
0.95,-0.346,-0.259,0.088,0.303,-0.22,-0.088,0.742,0.669,-0.093,0.063,0.137,0.0
0.952,-0.322,-0.234,0.088,0.278,-0.205,-0.073,0.786,0.683,-0.073,0.088,0.161,0.0
0.954,-0.332,-0.264,0.068,0.298,-0.2,-0.098,0.834,0.712,-0.049,0.102,0.171,0.0
0.956,-0.351,-0.288,0.063,0.322,-0.21,-0.112,0.874,0.737,-0.039,0.107,0.171,0.0
0.958,-0.39,-0.303,0.088,0.346,-0.239,-0.107,0.913,0.737,-0.039,0.107,0.166,0.0
0.96,-0.405,-0.312,0.093,0.361,-0.249,-0.112,0.956,0.752,-0.039,0.093,0.151,0.0
0.962,-0.371,-0.268,0.102,0.322,-0.239,-0.083,1.0,0.781,-0.015,0.112,0.166,0.0
0.964,-0.346,-0.239,0.107,0.293,-0.229,-0.068,1.005,0.781,0.0,0.132,0.185,0.0
0.966,-0.342,-0.264,0.078,0.303,-0.21,-0.093,0.966,0.712,-0.02,0.127,0.185,0.0
0.968,-0.332,-0.298,0.034,0.317,-0.185,-0.132,0.922,0.634,-0.039,0.137,0.205,0.0
0.97,-0.312,-0.283,0.029,0.298,-0.171,-0.127,0.859,0.551,-0.063,0.132,0.21,0.0
0.972,-0.322,-0.293,0.029,0.307,-0.176,-0.132,0.795,0.493,-0.068,0.137,0.215,0.0
0.974,-0.322,-0.327,-0.005,0.327,-0.161,-0.166,0.717,0.429,-0.093,0.127,0.205,0.0
0.976,-0.303,-0.312,-0.01,0.307,-0.146,-0.161,0.673,0.39,-0.107,0.122,0.21,0.0
0.978,-0.293,-0.298,-0.005,0.298,-0.146,-0.151,0.654,0.371,-0.102,0.127,0.22,0.0
